,User,Followers,user_id,Tweet,Retweet_Count,Location,Verified_Account,Retweet
870,JorgeMedina_MBA,60,152705897,AMLO SE BURLA DEL SALARIO DE LOS MAESTROS AL DECIR QUE EL GANA  MUCHÍSIMO Y QUE ELLOS TIENEN UN SALARIO MUY BAJO Y HACE REPUDIO AL QUE @CarlosLoret TENGA MEJORES INGRESOS QUE EL PRESIDENTE.  ACASO AHORA ES UN DELITO TENER INGRESOS ALTOS?  #TodosSomosLoret https://t.co/n6Smtc54Xc,0,México,False,0
871,macabali2,125,433377798,RT @proceso: La Sociedad Interamericana de Prensa demandó al presidente Andrés Manuel López Obrador tomar acciones para prevenir la violenc…,39,Mexico City,False,0
872,ssolvera5532,332,2525282803,"RT @SKY_M4X: NUEVO RECORD MUNDIAL

Que todo el mundo se entere de que AMLO está atentando en contra de los ciudadanos!!!
#TodosSomosLoret…",28,"Querétaro Arteaga, México",False,0
873,ricardosalazar,830,34067482,"RT @politicomx: Carlos Loret de Mola acusó que AMLO actualmente lo ""ha puesto en riesgo"", esto debido a que en la conferencia mañanera de h…",1295,"Culiacán, Sinaloa",False,0
874,ADNet,603,19466848,"RT @martuchi63: Ay este p3nd3jo ya bien emocionado.. alguien pásenle un video donde de verdad el Pueblo esta con AMLO. 
#TodosSomosAmlo",23,"Cajeme, Sonora",False,0
875,JosAndresCruz,558,758481886939258880,RT @malamadremx: Mientras tanto... / Accionistas de Baker Hughes piden investigar posible conflicto de interés por relación con hijo de AML…,344,Mexico City,False,0
876,Adriana613001,14716,4653054912,"RT @InfoWARZ2021: @violetamg10078 @mxmariel @RloretdeM1 @CarlosLoret @epigmenioibarra

Pregunto a Loret
Y?
A cómo los montajes con García L…",1,En algún lugar de 🇲🇽,False,0
877,Simba78500580,3895,1346006975260160000,"Dj Amlo.
Poniendo a bailar a toda la fachiza!!!!!!!!!

Arre!!!!!!!!!!!!",1,Harivo,False,0
878,Ted_Mosby5,464,1252767500502216704,"RT @ferbelaunzaran: Baia, baia…

La cloaca sigue hediendo👇

Accionistas de Baker Hughes piden investigar posible conflicto de interés por r…",211,"San Miguel de Allende, Guanajuato",False,0
879,vazquez_cf,43,1284480072,RT @El_Universal_Mx: Carlos Loret de Mola acusa al presidente López Obrador de ponerlo en riesgo y de calumniarlo con datos falsos https://…,39,CDMX,False,0
880,Vickenia62,2307,92646329,RT @M2Cyndy: Se mantiene INAI atento ante posible denuncia de Loret contra AMLO https://t.co/93lywxmuLo https://t.co/vhLT7k5vyB,8,México,False,0
881,MonoDefectuoso,6738,1471883818437165058,"RT @muleygervasi: chavalotes, os lo digo de verdad, difícilmente el cacas AMLO será derrotado si no es con un movimiento populista, las ""co…",3,Superficie de Gaia,False,0
882,JorgeJajm,263,1101247129,"RT @JValverdeRdz: Según leo, los abusos de AMLO ya alcanzaron un límite y la gente se está organizando en masa para exigir respeto a la leg…",1,"México, Veracruz",False,0
883,aidagraciela70,1140,304503701,"RT @politicomx: Carlos Loret de Mola acusó que AMLO actualmente lo ""ha puesto en riesgo"", esto debido a que en la conferencia mañanera de h…",1295,"Monclova, Coahuila de Zaragoza",False,0
884,vickronderos,583,86486000,@Noteprestonada Quiso salvarle el día a AMLO para entregar buenas cuentas y salió mas zapeado que wey que le recuerda al maestro que dejó tarea.,0,Ixtapan de la Sal,False,0
885,J72444733,1,1474477403703586823,"@chizeyrita @alvaro_delgado Naaaaaaa.....no mms..!....el hijo de AMLO esta hasta las manitas de miércoles. Y el ""preciso"" ya no sabe como tapar la cloaca....desesp erado..!!",0,in your wet dreams...,False,0
886,LICLAR07,82,746441886,"RT @LillyTellez: ⚠️ Qué cobarde el presidente López Obrador.

Abusa del poder del estado para violentar los derechos del periodista que exh…",7552,MEXICO,False,0
887,ConejoCastaneda,1471,751972537697865728,"RT @neoliberalover: Si AMLO gana 2 millones 11 mil pesos al año, ¿Cuántos años con el sueldo de Andrés Manuel se necesitan para comprar la…",975,CDMX,False,0
888,artvroartvro,918,39377777,"La neta que pendejo AMLO, que por Loret se lo anden acabando, por Loret! Tan fácil que hubiera sido ignorarlo. Sí se la bañó. https://t.co/cMz5cIBBGs",0,México,False,0
889,PabloMtzDelCam1,6215,924831814165848064,"RT @CaniBasut: Disfrutemos de nuevo de la cátedra de libertad de expresión y de derecho de réplica que hizo AMLO ayer en la mañanera, exhib…",14,México 🇲🇽,False,0
890,politicosmex,112616,82615530,"RT @Navegaciones: ""La integridad física de Loret está en peligro"".
Claro. Como cuado AMLO le golpeó la nariz con su rasho laser 🙄
https://t…",27,Mexico ✔,False,0
891,jepeal_48,5824,436130702,"@afosatti @acostanaranjo Debemos de agradecer a los Vhichos del,PRD , los compro FECSL y no apoyaban a Honestedidad valiente m SMLO fundó Morena que ahora es primera fuerza política y recibe 1500 millones de pesos anuales por ser mayoría m al terminar AMLO fundará otro partido,",0,México,False,0
892,ioangrillo,31640,354166630,"Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by President AMLO on journalist Carlos Loret de Mola. 

This could be turning into one of biggest missteps by AMLO during his presidency. 

https://t.co/TFLqwEhQ76",21,Mexico,True,0
893,NeToWeR,1558,88533029,"RT @SergioSarmiento: Si es tan importante exigir una disculpa a la corona española por la conquista, ¿por qué AMLO no le exigió a su amigo…",3480,"Centro de la Ciudad de México,",False,0
894,RochHeri,159,2181108403,RT @MXvsCORRUPCION: #Entérate: El director de @Pemex Romero Oropeza intentó desacreditar la investigación de MCCI y Latinus por posible con…,2731,"Juárez, Chihuahua",False,0
895,augustomalfavon,117,612173739,RT @abasave: Es ilegal y antidemocrático que AMLO disponga de información a la que tiene acceso en su carácter de presidente como munición…,933,México City ,False,0
896,happinessjpv,1159,1232133922278039553,RT @_aperezdelf1: Si me da penita que amlo sea nuestro presidente,1,REBELDE,False,0
897,danielito74,858,151740878,RT @LAYDRODRIGUEZ: #TodosSomosLoret todo el apoyo a Loret. Ya enloqueció el presidente por ocultar los lujos de su hijo. Lo que hoy hizo el…,2,Monterrey,False,0
898,JosCamA3,1521,1131035100307701762,"RT @marcearmenta: Me da el mismo asco la oposición que AMLO, porque estando ellos en el poder harían exactamente lo mismo que el viejillo l…",13,🇲🇽,False,0
899,ApolinarAlatorr,1467,146319004,"RT @Arouet_V: Attolini dice que sí es de interés público lo que gana Loret. Así la estupidez.

1 AMLO violó la ley 
2 El INAI no puede inve…",148,"Tonalá, Jalisco, México",False,0
900,calzadagomez,43,60708808,"@Manuel_orizaba @DonPorfifirio @lopezobrador_ AMLO violó el artículo 16 constitucional, léelo, no exhibas tu ignorancia.",0,Mexico DF,False,0
901,GabrielFelix84,640,4563398954,"La derecha unida para defender a un periodista millonario que antes era protegido por TODO EL SISTEMA y ahora es protegido por PARTE DEL SISTEMA (que sigue siendo la parte fuerte en lo económico). No me gustó lo que hizo AMLO, me parece contraproducente|SALDRÁ ALGO BUENO DE ESTO?",0,Hermosillo Sonora México,False,0
902,CatHermosos2,133,857012517561921537,"RT @Radio_Formula: Numerosos periodistas se unieron en muestras de solidaridad hacia Carlos Loret de Mola bajo el #TodosSomosLoret

https:/…",694,México,False,0
903,AbnerAguirre3,734,1092308447792640001,"RT @RobotDeQueen: Hay que hacerle frente a lo que hizo hoy AMLO contra Loret de Mola

https://t.co/naf2hdYYT5",204,"Jalisco, México",False,0
904,Fernando_Cvz,448,1356751451947696128,"RT @HectorRossete: Perdón @AntonioAttolini si no eres México ¿Qué haces aquí? ¿Defender lo indefendible? 

Se llama violación de los derech…",236,"Zapopan, Jalisco",False,0
905,macabali2,125,433377798,RT @ExpansionMx: El sitio de noticias Latinus y la organización Mexicanos contra la Corrupción revelaron que el primogénito del presidente…,398,Mexico City,False,0
906,Beanx10,176,120010344,"RT @vampipe: Si está de acuerdo con lo que hizo AMLO hoy:

🚩🚩🚩🚩🚩",1092,Mérida,False,0
907,jacquelineguin2,107,2593179986,"RT @mariocampos: Las colaboradoras y colaboradores de @lopezobrador_ que tienen una historia democrática, ¿van a decir algo por los excesos…",108,México,False,0
908,voyatientas,1945,1009450987,La Oposición le paga 35 millones a Loret para tratar de manchar al Presidente...y lo único que logra son memes del club de fans de #LordMontajes que los critican también a ellos...mientras AMLO le pega al 70% de aprobación y apoyo popular. https://t.co/5CH3L5pQCv,0,"Xalapa, Veracruz de Ignacio de",False,0
909,CeCyL27,134,104710041,"RT @RicardoRibon: Amlo tiene que ser el dueño de latinus, no es normal tanta publicidad.",77,Mexico DF,False,0
910,JerocoO,133,199138045,"RT @MexiMost: @Talipocket @AntonioAttolini @CarlosLoret @SocCivilMx No le quedó de otra pero ya está grabado Tali....

Su propio equipo dic…",15,Querétaro,False,0
911,JaimmeMondragon,1501,4062365112,"RT @HectorRossete: Perdón @AntonioAttolini si no eres México ¿Qué haces aquí? ¿Defender lo indefendible? 

Se llama violación de los derech…",236,Estado de México,False,0
912,g_garcia_rivas,62,1468310394750259200,RT @El_Universal_Mx: Carlos Loret de Mola acusa al presidente López Obrador de ponerlo en riesgo y de calumniarlo con datos falsos https://…,39,"Monterrey, Nuevo León",False,0
913,patarais,890,275344903,"@MacarioBernal3 @jibarra889 @nueva_medios @PlinioAlfonso @NewsGDL2020 @maurojas360 @Ailehtt Respecto a Loret de Mola, AMLO hizo lo correcto y yo lo apoyo.",0,"Boca del Rio, Veracruz México",False,0
914,gatitomiau7,591,332228637,RT @franz_buonapart: @bienrespondona Attolini después de estar en el Space y decir que AMLO es un mentiroso. https://t.co/JZObuWjn4f,24,gatolandia,False,0
915,SaulMolar,154,771364208545968129,"RT @santiago4kd: ""Parteaguas"" para #AMLO y #Mexico 
#TodosSomosLoret #LibertadEnRiesgo @CarlosLoret
https://t.co/RpesUYacFs",62,"Nuevo León, México",False,0
916,jaguevaraf,927,385800620,"RT @Radio_Formula: 🚨#ÚLTIMAHORA🚨 Loret responde a AMLO: ""está fuera de sí este aspirante a dictador"".
https://t.co/jt9c2NH6aK https://t.co/…",474,"Puebla,Pue. México",False,0
917,4TdeMEXICO,547,1437610806829531138,"RT @Anthony151472: #LordMontajes acaba de meter la pata en grande, ya que, gracias a la información que el presidente AMLO nos mostró, se a…",5,CDMX,False,0
918,J72444733,1,1474477403703586823,"@PepeOcampo5 @alvaro_delgado Naaaaaaa.....no mms..!....el hijo de AMLO esta hasta las manitas de miércoles. Y el ""preciso"" ya no sabe como tapar la cloaca....desesp erado..!!",0,in your wet dreams...,False,0
919,christian_ponce,329,50045596,RT @chidoguan: Nunca perdonaré a Amlo por obligarme a simpatizar con el meco de Loret de Mola smh,374,Ciudad de México,False,0
920,ab_mtz09,228,1279631485,"RT @leire1966: mentiras e ilegalidad, la marca de la 4T. Attolini es verdaderamente el conductor suicida pretendiendo enredar el tema, cuan…",14,"Monterrey, Mexico",False,0
921,_aperezdelf1,355,3271927567,Si me da penita que amlo sea nuestro presidente,1,"lf,chucho,humbe,yatra",False,0
922,JuanC_GT,61,86404006,"RT @GlodeJo07: AMLO anda desquiciado, NADA le ha funcionado para desviar la atención sobre el escándalo de la casita de su hijo.
No sabe qu…",658,DF,False,0
923,eMSir_Mauricio,3521,268902342,"RT @Miriam_Junne: Dicen que AMLO quiere comprar voluntades cuando hablan de las becas a estudiantes y adultos mayores, ¿Qué pretenden compr…",467,México,False,0
924,Ponchss2,100,988158798694113281,RT @AristeguiOnline: Loret de Mola responde a AMLO: “Está fuera de sí… Quiere callarme… a sus amenazas responderé con denuncias de todo aqu…,2528,México,False,0
925,Gerardo03038373,32,1419131991006629894,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",742,"Cuernavaca, Morelos",False,0
926,RogL39,381,148997545,"RT @Enea_Salgado: En el país más mortal del mundo para el periodismo, el presidente usa recursos públicos para atacar a un periodista.

AML…",53,Puebla,False,0
927,EpepSorensic,11,840419678782664704,"RT @PonchoGutz: Verlos extasiados y convencidos de  que por un spaces de 30k ya pusieron ""de rodillas al gobierno"" sólo demuestra que AMLO…",74,CDMX ,False,0
928,DALBA67,16469,1456794602,"RT @proceso: “¡Qué cosa! Usar los datos de Hacienda para perseguir a un periodista. ¡Y además datos falsos, montos inflados! Dice que en 20…",1322,MÉXICO,False,0
929,OkFinanciero,3421,1259274929448660993,"RT @MexiMost: @Talipocket @AntonioAttolini @CarlosLoret @SocCivilMx No le quedó de otra pero ya está grabado Tali....

Su propio equipo dic…",15,"Tamaulipas, México",False,0
930,Lamieldita_,1578,951558911085236224,"@lira_salcedo @proceso La rifa del avión presidencial fue un montaje o fue una realidad? La baja  de la gasolina fue un montaje o una realidad?, no más homicidios es montaje o una realidad? La mañanera es un montaje, un simple show donde sus integrantes dicen lo que Amlo quiere.",0,emoticonos de WhatsApp.,False,0
931,cornejo_rena,239,949126710770900999,"@Jesus_ZambranoG @lopezobrador_ @CarlosLoret Ni Loret es periodista, ni Zambrano es político. Amlo sí es presidente.😎",0,Una foto con mi gato.,False,0
932,JuanC_GT,61,86404006,RT @GlodeJo07: Utilizar tu cargo como presidente para tener acceso a la información fiscal de un particular y publicar dicha información en…,655,DF,False,0
933,BettyHa68884355,4709,1369542023137595393,"RT @AlfredoLecona: ⚠️OJO con lo que acaba de pasar en la mañanera. 
Dice AMLO que desde el pueblo le llegó un papelito con el sueldo de @Ca…",4877,"Guadalajara, Jalisco",False,0
934,Adrienne_solea,298,415243973,RT @El_Universal_Mx: Carlos Loret de Mola acusa al presidente López Obrador de ponerlo en riesgo y de calumniarlo con datos falsos https://…,39,México,False,0
935,MiguelNLaOdisea,638,24661045,RT @calbert57: No se confundan ni busquen basura DONDE NO LA HAY...#AMLO NO OFENDIO NI Ataco A ESPAÑA....SE REFIRIÓ ( CON JUSTA RAZON ) A C…,649,Mexico,False,0
936,nanfg1982,584,1052756244614840325,"RT @rochaperiodista: Más allá del sueldo de Carlos Loret, AMLO manda el siguiente mensaje: detrás del conductor de Latinus hay poderosos gr…",1527,Ciudad de México ,False,0
937,SoyManiazul,457,2596898101,"RT @fcksuggestions: Esto no se trata de nombres de periodistas ""relevantes"" si no de la violencia de AMLO hoy hacía el periodismo que últim…",3,"Monterrey, Nuevo Leon",False,0
938,fifichairomx,901,44638968,"""Decía Azcarraga (el finado) que él era un soldado del Presidente, pasó el tiempo y el Presidente se convirtió en un soldado de Televisa""   - AMLO -  #AMLO  #AMLOLujoDePresidente #TelevisaUnivision  #TodosSomosLoretdeMola  #TodosSomosLordMontajes  #Redamlo #fifichairo #4T https://t.co/kbxEOKyeOx",1,Ciudad de México,False,0
939,jluis_maciel,20,826334310,RT @El_Universal_Mx: Carlos Loret de Mola acusa al presidente López Obrador de ponerlo en riesgo y de calumniarlo con datos falsos https://…,39,México,False,0
940,LaniusDominguez,424,1037745966,"RT @LuisCardenasMx: AMLO obtuvo los datos sobre el ingreso de @CarlosLoret violando la ley. 

En país de más ciudadanos y menos súbditos es…",222,"Chihuahua, México",False,0
941,TiinValentin,1197,68896477,"Literal el gobierno de AMLO no ha podido salvaguardar la vida de periodistas pero eso de que todos son loret hasta falso se ve, horrible y forzado.",0,El sur del norte,False,0
942,cotaamabile,113,923371664062038016,"RT @neoliberalover: Si AMLO gana 2 millones 11 mil pesos al año, ¿Cuántos años con el sueldo de Andrés Manuel se necesitan para comprar la…",975,"Huixquilucan, México",False,0
943,OlveraEnrique,261,154683389,RT @proceso: López Obrador confió en que su hijo mayor José Ramón responda a las publicaciones sobre los ingresos con los que cuenta para v…,75,México,False,0
944,J72444733,1,1474477403703586823,"@Carovarova @alvaro_delgado Naaaaaaa.....no mms..!....el hijo de AMLO esta hasta las manitas de miércoles. Y el ""preciso"" ya no sabe como tapar la cloaca....desesp erado..!!",0,in your wet dreams...,False,0
